Table,IsTableRepeat,IsItemRepeat,Id,Name,Desc
3,False,False,358,"""虹鱒魚""","""【做為釣餌使用：×】\n　喜愛耀晶片的中型魚，由於有此特性，因此表皮呈現彩虹色的斑紋。"""
3,False,False,359,"""食人魚""","""【做為釣餌使用：×】\n　外觀美麗的肉食魚類，性情凶暴，連降落於水面的飛鳥都會捕食。"""
3,False,False,360,"""鯉魚""","""【做為釣餌使用：○】\n　以長壽而聞名的淡水魚，在釣取大型目標時也是很有用的活餌。"""
3,False,False,361,"""大口鱸魚""","""【做為釣餌使用：×】\n　天性貪婪的肉食性魚類，進到嘴裡的東西什麼都會吞下去。"""
3,False,False,362,"""黑鮭""","""【做為釣餌使用：×】\n　有著緊繃肉身的中型魚，雌雄漁具有不同的飲食特性。"""
3,False,False,363,"""角鬥魚""","""【做為釣餌使用：×】\n　有著美麗背鰭的中型魚，雖然外觀優雅，但性情非常凶殘。"""
3,False,False,364,"""冷水魚""","""【做為釣餌使用：×】\n　喜歡冷水區域的中型魚，產卵後就會遷徙到海中。"""
3,False,False,365,"""山椒魚""","""【做為釣餌使用：×】\n　棲息在靜止水域的兩棲類生物，雖然外觀詭異，但據說肉質很鮮美。"""
3,False,False,366,"""鮭魚""","""【做為釣餌使用：×】\n　產卵期溯流而上，回到河中的遷徙型魚類，可在其體內得到鮭魚卵。"""
3,False,False,367,"""金龍魚""","""【做為釣餌使用：×】\n　擁有紅金色體態特徵的中型魚，很多人都被其躍出水面的姿態吸引。"""
3,False,False,368,"""鰻魚""","""【做為釣餌使用：×】\n　外形像蛇一樣的珍奇魚類，據說具有恢復精氣的效果。"""
3,False,False,369,"""鋼殼龜""","""【做為釣餌使用：×】\n　具有堅固甲殼的大型龜，就算站上一個人，甲殼也不會破裂。"""
3,False,False,370,"""巨血蟹""","""【做為釣餌使用：×】\n　擁有銳利雙鉗的大型蟹，全身透著淡淡的血紅色。"""
3,False,False,371,"""珍珠龍魚""","""【做為釣餌使用：×】\n　有著壯觀外形的大型魚，每個釣魚愛好者都希望能釣到一條。"""
3,False,False,372,"""巨鯰""","""【做為釣餌使用：×】\n　棲息於泥底的大型魚，會用長鬚來探查周圍的狀況。"""
3,False,False,373,"""金鮭""","""【做為釣餌使用：×】\n　擁有黃金色身體的珍貴魚類，據說象徵著幸運與富貴。"""
3,False,False,374,"""大山椒魚""","""【做為釣餌使用：×】\n　身體具有彈性的大型兩棲類生物，表皮一直閃耀著藍白色的光芒。"""
3,False,False,375,"""錦鯉""","""【做為釣餌使用：×】\n　有著紅白色美麗花紋的珍貴魚類，兼具優雅與高貴的特性。"""
3,False,False,376,"""翠耀神仙魚""","""【做為釣餌使用：×】\n　如寶玉一般美麗翡翠色的超級大魚，棲息於克洛斯貝爾的魚王之一。"""
3,False,False,377,"""琥耀岩穴魚""","""【做為釣餌使用：×】\n　精悍的琥珀色條紋的超級大魚，棲息於克洛斯貝爾的魚王之一。"""
3,False,False,378,"""紅耀食人魚""","""【做為釣餌使用：×】\n　如火焰一般紅色體表的超級大魚，棲息於克洛斯貝爾的魚王之一。"""
3,False,False,379,"""蒼耀巨龍魚""","""【做為釣餌使用：×】\n　如蒼穹一般紺碧色身體的超級大魚，棲息於克洛斯貝爾的魚王之一。"""
3,False,False,380,"""巨骨龍皇魚""","""【做為釣餌使用：×】\n　以超乎常理的巨型而自傲的終極大魚，統治克洛斯貝爾水域的魚王。"""
3,False,False,390,"""鮭魚卵""","""鮮紅剔透的鮭魚卵。\n經常能用它釣到黑鮭、岩穴魚等魚類。"""
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,False,391,"""糰狀餌""","""用多種粉末揉製而成的丸子。\n適合鯉魚等喜歡植物類魚餌的魚類。"""
3,False,False,392,"""紅蟲""","""成長之後會生出翅膀的紅色幼蟲。\n釣取銀傘魚、藍帶神仙魚等小型魚類時的最佳釣餌。"""
3,False,False,393,"""蚯蚓""","""棲息在土中的柔軟生物。\n雖然很多人厭惡牠的外型，但大部分的魚類卻很喜歡。"""
3,False,False,394,"""糰狀餌ＤＸ""","""《釣公師團》開發的特製釣餌。\n採用特殊配料，可以釣到很多種魚類。"""
3,False,False,395,"""虹丸ＥＸ""","""釣公師團開發的終極魚餌。\n由於原料珍貴，因此價格很高，但可以用來釣取各種大型目標。"""
3,False,False,396,"""釣餌套組""","""包含各種釣餌的超值套組。\n內含蚯蚓、糰狀餌、糰狀餌ＤＸ、鮭魚卵、紅蟲各１個。"""
3,False,False,400,"""天上麵《日輪》""","""【回復HP30％ CP+50】\n　有著鮮紅色湯料，油光亮亮的極品擔擔麵。"""
3,False,True,0,,
3,False,True,0,,
4,False,True,0,,
4,False,False,401,"""微苦擔擔麵""","""【回復HP10％ CP+25】\n　港灣區的知名擔擔麵，隱隱有一些苦味。"""
4,False,False,402,"""極苦麵《斷頭》""","""【“CP+100”或“瀕死”】\n　極其危險的擔擔麵，效果究竟如何，只有親自品嘗才能明白。"""
4,False,False,403,"""神仙麻婆《麒麟》""","""【回復HP75％ 回復EP75％ CP+75】\n　東方的神秘料理，深得醫食同源理論之精髓的終極麻婆豆腐。"""
4,False,False,404,"""藥膳麻婆豆腐""","""【回復HP40％ 回復EP40％ CP+40】\n　考慮到藥效而製作的麻婆豆腐，使用的材料都經過嚴格挑選。"""
4,False,False,405,"""煉獄麻婆《閻魔》""","""【“CP+200”或“CP0＆瀕死”】\n　煮得滾滾發燙的麻婆豆腐，吃下之後會有何反應，就只能看運氣了。"""
4,False,False,406,"""天下一品炒飯""","""【回復HP15％ 解除「無法戰鬥」】\n　一流廚師所做的極品炒飯，用簡單的食材炒出了絕妙的味道。"""
4,False,False,407,"""龍老炒飯""","""【回復HP5％ 解除「無法戰鬥」】\n　簡單便宜又美味，是最為普及的東方料理。"""
4,False,False,408,"""雜色鍋巴飯""","""【回復HP5％ 解除「能力低下」】\n　由於炒得太過頭，外觀比較難看的炒飯，但味道並不壞。"""
4,False,False,409,"""極品牛排《剛》""","""【回復HP40％ STR+50％】\n　將肉的味道引至極限的最上等牛排。"""
4,False,False,410,"""體力牛排""","""【回復HP20％ STR+50％】\n　嚼勁十足，吃下可立即恢復精力的牛排。"""
4,False,False,411,"""頑固肉排《岩》""","""【回復HP10％ 「物理完全防禦」效果】\n　煎得過老，很難咬動的肉排。"""
4,False,False,412,"""三日久煮燉菜""","""【回復HP30％ 解除「所有異常狀態」】\n　整整燉了三天三夜的極品燉菜。"""
4,False,False,413,"""久煮燉菜""","""【回復HP10％ 解除「所有異常狀態」】\n　用小火將食材煮得入味，營養十足的燉菜。"""
4,False,False,414,"""混沌久煮《濁》""","""【回復HP15％ 回復EP15％ CP+15】\n　燉得太過火，食物已經完全融化的燉菜。"""
4,False,False,415,"""大地鍋《爛漫》""","""【回復HP60％ 解除「石化」】\n　匯集了各種山珍，美味至極的高級火鍋。"""
4,False,False,416,"""滿腹什錦火鍋""","""【回復HP30％】\n　分量十足，可以讓人盡情享用山珍美味的火鍋。"""
4,False,False,417,"""男人料理《山》""","""【回復HP10％ 解除「石化・凍結」】\n　用山珍美味手制的男人料理，至於味道就不必在意了。"""
4,False,False,418,"""天河鍋《瑞雲》""","""【回復HP60％ 解除「炎傷」】\n　匯集了湖川中的各種鮮魚，鮮美得令人感動的頂級火鍋。"""
4,False,False,419,"""芳醇潮鍋""","""【回復HP25％ 解除「炎傷」】\n　味道豐富，可以讓人盡情享用水中美味的火鍋。"""
4,False,False,420,"""男人料理《川》""","""【回復HP10％ 解除「中毒・黑暗・炎傷」】\n　用河中鮮魚親手烹煮的男人料理，至於外觀就不必在意了。"""
4,False,False,421,"""特快炸魚《疾》""","""【回復HP10％ SPD+50％】\n　吃下後會產生明顯輕快感，從而使行動更加迅速的極品炸魚。"""
4,False,False,422,"""炸魚排""","""【回復HP5％ SPD+25％】\n　口感鬆脆的美味炸魚。"""
4,False,False,423,"""魚箭""","""【攻擊：威力300 直線（貫穿） 25％無法戰鬥】\n　製作失敗，不知為何變得像飛鏢一樣的炸魚。"""
4,False,False,424,"""巨量蛋包飯""","""【回復HP60％ CP+30】\n　美味和分量都增加了五成的頂級蛋包飯。"""
4,False,False,425,"""大師蛋包飯""","""【回復HP40％ CP+20】\n　充分活用職業廚師技巧製成的蛋包飯，阿爾摩利卡村的著名料理。"""
4,False,False,426,"""激辣炸彈蛋包飯""","""【攻擊：威力350 大圓 80％炎傷】\n　會因神秘化學反應而爆炸的危險蛋包飯。"""
4,False,False,427,"""翠玉麵《治癒》""","""【回復HP50％ 解除「封技・封魔」】\n　美味爽口，可以淨化身心的最高級麵食。"""
4,False,False,428,"""香草麵""","""【回復HP25％ 解除「封技」】\n　有效利用了香草的風味，看上去就覺得很清涼的麵食。"""
4,False,False,429,"""細針麵""","""【攻擊：威力450 中圓 100％昏厥】\n　由於不可思議的現象，變得尖銳危險的珍奇麵條。"""
4,False,False,430,"""雙倍漢堡""","""【回復HP30％ CP+30】\n　美味和效果都是普通漢堡的兩倍，可以讓人完全滿足的漢堡。"""
4,False,False,431,"""輕食漢堡""","""【回復HP15％ CP+15】\n　將肉餅夾在麵包之中的料理，是快餐店的必備食品。"""
4,False,False,432,"""苦味漢堡""","""【回復HP5％ CP+40】\n　專門針對成年人推出的苦味漢堡。"""
4,False,False,433,"""四味乳酪披薩""","""【回復HP75％ CP+60】\n　加入大量食材與四種乳酪的最上等豪華披薩。"""
4,False,False,434,"""燒燙燙乳酪披薩""","""【回復HP50％ CP+30】\n　加入大量熱氣騰騰乳酪的披薩。"""
4,False,False,435,"""四重番茄披薩""","""【回復HP5％ CP+95】\n　以番茄、用番茄、只為番茄的番茄比薩。"""
4,False,False,436,"""強力三明治""","""【回復HP15％ STR+25％】\n　夾著大量火腿，味道超群的三明治。"""
4,False,False,437,"""鮮美三明治""","""【回復HP15％】\n　肚子餓的時候最想吃的簡單三明治。"""
4,False,False,438,"""守護三明治""","""【回復HP5％ DEF+50％】\n　嚼勁十足，可以提升耐久力的三明治。"""
4,False,False,439,"""真心便當《誠》""","""【回復HP80％ 解除「所有異常狀態」】\n　懷著真切心意而製作的終極便當。"""
4,False,False,440,"""行樂午餐盒飯""","""【回復HP40％ 解除「所有異常狀態」】\n　認真烹煮多樣食材，外觀與味道都十分豐盛的午餐盒飯。"""
4,False,False,441,"""不可思議便當《仰天》""","""【攻擊：威力500 大圓 100％隨機異常狀態】\n　因大宇宙的神祕力量化為驚奇盒子的便當。"""
4,False,False,442,"""輝煌湯""","""【回復HP15％ ATS+50％】\n　營養十足的湯品，喝下之後，心靈會變得清澄。"""
4,False,False,443,"""奶油濃湯""","""【回復HP10％ ATS+25％】\n　營養豐富的西式濃湯，喝了可舒緩精神。"""
4,False,False,444,"""魔法湯""","""【回復HP5％ ATS+25％ ADF+25％】\n　風味獨特的冷湯，喝下之後，頭腦會更加清醒。"""
4,False,False,445,"""奇幻糖果""","""【回復HP40％ 回復EP40％ ATS+25％】\n　蘊涵著夢想的不可思議糖果，綻放著閃亮的光輝。"""
4,False,False,446,"""七色棉花糖""","""【回復HP20％ 回復EP20％】\n　米修拉姆中大受歡迎的棉花糖，含有多種口味。"""
4,False,False,447,"""謎味棉花糖""","""【回復HP10％ 回復EP10％ ATS+50％】\n　強烈的酸味可以刺激大腦，大受歡迎的限量供應棉花糖。"""
4,False,False,448,"""天果《夜月》""","""【回復HP60％ ATS+50％ ADF+50％】\n　符合大人口味的豪華巧克力蛋糕，可以喚醒食用者的美好回憶。"""
4,False,False,449,"""香甜巧克力""","""【回復HP30％ ATS+25％ ADF+25％】\n　入口即化，口感柔滑的甘甜巧克力蛋糕，適合與戀人一同品嘗。"""
4,False,False,450,"""反射巧克力小點""","""【回復EP50％ 「魔法反射」效果】\n　表面閃閃發亮，製作得如同鏡面一般的限定巧克力蛋糕。"""
4,False,False,451,"""寶果《白雪》""","""【回復HP30％ 迴避率+30％】\n　如新雪一般美麗，如淡雪一樣入口即化的高級布丁。"""
4,False,False,452,"""滑嫩杏仁豆腐""","""【回復HP15％ 迴避率+15％】\n　口感極佳，吃多少都不嫌多的杏仁豆腐。"""
4,False,False,453,"""爽彈布丁""","""【回復HP5％ 迴避率+50％】\n　彈性過強，吃起來有些麻煩的限定布丁。"""
4,False,False,454,"""冰果《七彩》""","""【回復HP40％ 回復EP20％】\n　憑借多彩味道與藝術性的外觀，令人徹底滿足的極品冰淇淋。"""
4,False,False,455,"""混合冰淇淋""","""【回復HP20％ 回復EP10％】\n　針對單吃一種口味無法滿足的人群而製作的混合型冰淇淋。"""
4,False,False,456,"""復生冰淇淋""","""【回復HP10％ 回復EP10％ 解除「無法戰鬥」】\n　超低溫冰淇淋，極其冰冷的溫度可以令人清醒。"""
4,False,False,457,"""絕果《瞬動》""","""【回復HP30％ SPD+25％ MOV+5】\n　極品小點心，吃下之後就會精神十足，想要運動。"""
4,False,False,458,"""輕快爆米花""","""【回復HP30％ MOV+3】\n　口感輕快，吃下之後就會心情暢快的爆米花。"""
4,False,False,459,"""隱密爆米花""","""【回復HP20％ 「匿蹤」效果】\n　不僅口感輕快，還會使食用者的存在感降低的不可思議爆米花。"""
4,False,False,460,"""玉露《綠風》""","""【回復HP40％ 解除「無法戰鬥」】\n　最高級的精選抹茶，在苦澀的味道中還能品嘗到明顯的甘甜。"""
4,False,False,461,"""講究抹茶拿鐵""","""【回復HP20％ 解除「無法戰鬥」】\n　嚴選材料，製作講究，味道香醇的抹茶拿鐵。"""
4,False,False,462,"""良藥《熊竹》""","""【CP+10 解除「能力低下」】\n　雖然味道苦澀，但對身體很有好處，重視藥效成分的健康綠茶。"""
4,False,False,463,"""甘露《紫紺》""","""【回復HP60％ 命中率+50％】\n　嚴格挑選材料，擁有頂級美味的綜合果汁。"""
4,False,False,464,"""鈴莓果汁""","""【回復HP30％ 命中率+50％】\n　酸度恰好的美味什錦果汁，果汁含量100％。"""
4,False,False,465,"""紫色液體""","""【CP+30】\n　黏稠的紫色液體，讓人看了之後無論如何也不想喝。"""
4,False,False,466,"""黑茶《夢魘殺手》""","""【回復HP20％ 解除「睡眠・混亂・昏厥」】\n　有著頂級香氣的卡布奇諾，喝下之後可以瞬間恢復理智。"""
4,False,False,467,"""濃厚卡布奇諾""","""【回復HP10％ 解除「睡眠」】\n　濃厚的卡布奇諾，最適合驅散睡意。"""
4,False,False,468,"""褐色液體""","""【回復EP20％】\n　黏稠的褐色液體，讓人看了之後無論如何都不想碰。"""
4,False,False,469,"""秘水《桃源鄉》""","""【回復HP100％ 解除「無法戰鬥」】\n　味道絕妙的頂級雞尾酒，喝下之後，就會像身在樂園一樣愉快。"""
4,False,False,470,"""桃色薔薇""","""【回復HP50％ 解除「無法戰鬥」】\n　在小巷大受歡迎的加蘭特爵士酒吧的招牌雞尾酒。"""
4,False,False,471,"""粉紅液體""","""【EP全回復】\n　色澤清淡的桃色黏液，讓人看了之後就想嘗一嘗。"""
4,False,False,472,"""失敗作《鑑戒》""","""【CP+1】\n　失敗是成功之母，擔起責任，把它吃掉吧。"""
4,False,False,473,"""貓飯""","""【回復HP1】\n　貓咪最喜歡的食物，但僅限於『野貓』。"""
5,False,False,500,"""回復藥""","""【回復HP2000】\n　七耀教會調合的回復藥，回復HP2000。"""
5,False,False,501,"""中回復藥""","""【回復HP5000】\n　七耀教會調合的回復藥，回復HP5000。"""
5,False,False,502,"""大回復藥""","""【回復HP10000】\n　七耀教會調合的回復藥。回復HP10000。"""
5,False,False,503,"""全回復藥""","""【完全回復HP】\n　七耀教會調合的回復藥。完全回復HP。"""
5,False,False,504,"""ＥＰ填充劑Ⅰ""","""【回復EP100】\n　裝填了導力的膠囊，回復EP100。"""
5,False,False,505,"""ＥＰ填充劑Ⅱ""","""【回復EP300】\n　裝填了導力的改良型膠囊，回復EP300。"""
5,False,False,506,"""ＥＰ填充劑Ⅲ""","""【回復EP500】\n　裝填了導力的改良型膠囊。回復EP500。"""
5,False,False,507,"""復活藥""","""【解除「無法戰鬥」 回復HP1000】\n　解除無法戰鬥狀態，並回復HP1000的藥。"""
5,False,False,508,"""聖靈藥""","""【解除「無法戰鬥」 回復HP5000】\n　解除無法戰鬥狀態，並回復HP5000的藥。"""
5,False,False,509,"""聖靈藥・改""","""【解除「無法戰鬥」 回復HP10000】\n　解除無法戰鬥狀態，並回復HP10000的藥。"""
5,False,False,510,"""還魂粉""","""【解除「無法戰鬥」 完全回復HP CP+100】\n　解除無法戰鬥狀態、CP回復100，並完全回復HP的藥。"""
5,False,False,511,"""還魂膠囊""","""【解除「無法戰鬥」 完全回復HP CP+200】\n　解除無法戰鬥狀態，並完全回復HP與CP的藥。"""
5,False,False,512,"""解毒藥""","""【解除「中毒」】\n　烏爾斯拉醫院調合的能中和毒素的藥。"""
5,False,False,513,"""軟化膏""","""【解除「石化」】\n　塗抹後能夠治癒石化部位的液體軟膏。"""
5,False,False,514,"""絕緣膠帶""","""【解除「封魔」】\n　用來解除導力器傳導障礙的緊急處理用膠帶。"""
5,False,False,515,"""解凍暖暖包""","""【解除「凍結」】\n　能從內到外溫暖凍僵了的身體的暖暖包。"""
5,False,False,516,"""鬆弛凝膠""","""【解除「封技」】\n　能消除手腳麻痺的膠狀液體。"""
5,False,False,517,"""冷卻噴霧""","""【解除「炎傷」】\n　噴上冰涼的粉末以急速冷卻燒傷的噴霧。"""
5,False,False,518,"""眼藥""","""【解除「黑暗」】\n　能夠治療突發性視覺障礙的藥水。"""
5,False,False,519,"""提神薄荷""","""【解除「睡眠」】\n　舔一舔便能消除所有睡意的薄荷味糖果。"""
5,False,False,520,"""甦醒藥""","""【解除「昏厥」】\n　能夠使人從失去意識的狀態恢復的七耀教會秘藥。"""
5,False,False,521,"""鎮靜劑""","""【解除「混亂」】\n　能夠使人從混亂的精神狀態恢復正常的七耀教會秘藥。"""
5,False,False,522,"""Ｓ-藥錠""","""【解除「能力降低」】\n　能使降低了的能力值恢復至正常值的藥錠。"""
5,False,False,523,"""痊癒之藥""","""【解除「所有異常狀態」】\n　能解除無法戰鬥以外所有異常狀態的藥。"""
5,False,False,524,"""爆靈寶玉""","""【爆裂猛攻量表上升】\n　充滿不可思議力量的寶玉，可以使爆裂猛攻量表少許上升。"""
5,False,False,525,"""煙霧彈""","""【撤退】\n　使用之後可以從戰鬥中撤退（部分戰鬥除外）。"""
5,False,False,526,"""戰鬥探測器""","""【情報解析】\n　能用來調查未解析敵人的情報。"""
5,False,False,527,"""楓糖瑪芬蛋糕""","""【回復HP2500】\n　琪雅製作的鬆軟蛋糕，味道甜美，可以緩解疲勞。"""
5,False,False,528,"""月見瑪芬蛋糕""","""【回復HP1000】\n　奧斯卡研製的新品麵包，麵包中所夾的半熟煎蛋是其賣點。"""
5,False,False,529,"""奶油菠蘿麵包""","""【回復HP3000】\n　奧斯卡研製的新品麵包，裡頭包滿了奶油。"""
5,False,False,530,"""貝奈特絕品""","""【回復HP7500】\n　貝奈特研製的新品麵包，追求外觀可愛而精心製作的一品。"""
5,False,False,531,"""極厚豬排三明治""","""【回復HP15000】\n　奧斯卡研製的新品三明治，濃厚多汁，口感絕妙無比。"""
5,False,False,532,"""最終旅途""","""【回復HP25000】\n　奧斯卡研製的新品麵包，活用了各種材料的終極麵包。"""
5,False,False,534,"""咪西饅頭""","""【回復HP500 回復EP50】\n　印有米修拉姆著名吉祥物圖案的夾餡饅頭。"""
5,False,True,0,,
5,False,False,535,"""咪謝丸子""","""【回復HP1500 回復EP150】\n　印有米修拉姆稀有吉祥物圖案的櫻花色丸子。"""
5,False,False,536,"""罐裝果汁""","""【回復HP800 CP+5】\n　含有果汁的清涼飲料，甜度適宜，口感清爽。"""
5,False,False,537,"""罐裝咖啡""","""【回復HP200 CP+10】\n　味道濃厚的低糖咖啡，有助於緩解身體的疲勞。"""
5,False,False,538,"""強壯苦番茄豬肉湯""","""【回復HP3000 CP+30】\n　用於賑濟災民的肉湯，喝下之後，體內會湧現出力量。"""
5,False,False,539,"""溫熱豬肉湯""","""【回復HP2500】\n　用於賑濟災民的肉湯，喝下之後，可以溫暖身心。"""
5,False,False,540,"""運動飲料Ｘ""","""【回復HP2000 EP+250】\n　在特殊時期非常可靠的飲品，可以給疲憊的身體補充能量。"""
5,False,False,541,"""苦番茄蘇打""","""【回復HP5000 CP+20】\n　含有少量碳酸的清涼飲料，雖然味道極苦，但很受部分人士的喜愛。"""
6,False,False,700,"""克洛斯貝爾時報周刊①""","""０４年度第１號【都市計畫第五期計畫發表】\n　　第五期都市計畫發表　經濟的動向令人在意"""
6,False,False,701,"""克洛斯貝爾時報周刊②""","""０４年度第２號【特輯！　警備隊公開演習】\n　　警備隊的現在與未來　探聽傳聞中的新裝備"""
6,False,False,702,"""克洛斯貝爾時報周刊③""","""０４年度第３號【自治州創立紀念慶典即將到來！】\n　　下個月即將到來的７０周年創立紀念慶典特輯！"""
6,False,False,703,"""克洛斯貝爾時報周刊號外""","""０４年度號外　【獨家报道！彩虹劇團預演】\n　　市長暗殺未遂！　發生在彩排公演後台的驚人事件！"""
6,False,False,704,"""克洛斯貝爾時報周刊④""","""０４年度第４號【創立紀念慶典開始！】\n　　歡聲鼓舞的克洛斯貝爾市　今年的看頭是！？"""
6,False,False,705,"""克洛斯貝爾時報周刊⑤""","""０４年度第５號【紀念慶典特別號！】\n　　傾盡全力為您报道慶典中的熱鬧場面！"""
6,False,False,706,"""克洛斯貝爾時報周刊⑥""","""０４年度第６號【ＩＢＣ中期決算發表】\n　　今年的總資產額也保持在全大陸首位！"""
6,False,False,707,"""克洛斯貝爾時報周刊⑦""","""０４年度第７號【預算會議與接下來的市長選舉】\n　　議會過程衝突不斷　市長選舉將於４個月後舉行"""
6,False,False,708,"""克洛斯貝爾時報周刊⑧""","""０４年度第８號【追蹤黑月貿易公司遭襲事件！】\n　　獨家專訪报道！追查事件的內幕！"""
6,False,False,710,"""黑市醫生葛蘭　第１卷""","""「第１回　黑市醫生」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第１卷。"""
6,False,True,0,,
6,False,False,711,"""黑市醫生葛蘭　第２卷""","""「第２回　委託」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第２卷。"""
6,False,False,712,"""黑市醫生葛蘭　第３卷""","""「第３回　患者」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第３卷。"""
6,False,False,713,"""黑市醫生葛蘭　第４卷""","""「第４回　結晶病」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第４卷。"""
6,False,False,714,"""黑市醫生葛蘭　第５卷""","""「第５回　魯法斯」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第５卷。"""
6,False,False,715,"""黑市醫生葛蘭　第６卷""","""「第６回　卡塔莉娜」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第６卷。"""
6,False,False,716,"""黑市醫生葛蘭　第７卷""","""「第７回　衝突」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第７卷。"""
6,False,False,717,"""黑市醫生葛蘭　第８卷""","""「第８回　焦慮」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第８卷。"""
6,False,False,718,"""黑市醫生葛蘭　第９卷""","""「第９回　雪麗」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第９卷。"""
6,False,False,719,"""黑市醫生葛蘭　第10卷""","""「第10回　希望」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第10卷。"""
6,False,False,720,"""黑市醫生葛蘭　第11卷""","""「第11回　覺悟」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第11卷。"""
6,False,False,721,"""黑市醫生葛蘭　第12卷""","""「第12回　手術」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第12卷。"""
6,False,False,722,"""黑市醫生葛蘭　第13卷""","""「第13回　祈禱」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第13卷。"""
6,False,False,723,"""黑市醫生葛蘭　第14卷""","""「最終回　葛蘭」\n　在克洛斯貝爾自治州出版的大眾娛樂小說第14卷。"""
6,False,False,725,"""鐵路迷的私房行程""","""從克洛斯貝爾圖書館借出的圖書。\n鐵路愛好者專為鐵路愛好者所著，受鐵路愛好者喜愛的書籍。"""
6,False,True,0,,
6,False,False,726,"""瑪爾克與森林深處的魔女-上""","""從克洛斯貝爾圖書館借出的圖書。\n３本成套的上卷，中卷和下卷也預定發行。"""
6,False,False,727,"""改變大陸的美麗女性""","""從克洛斯貝爾圖書館借出的圖書。\n記錄著歷史上曾為大陸帶來重大影響的女性人物們。"""
6,False,False,728,"""５分鐘零碎時間的善用方法""","""從克洛斯貝爾圖書館借出的圖書。\n記載著有效利用時間的方法論。"""
6,False,False,729,"""克洛斯貝爾怪談全集""","""從克洛斯貝爾圖書館借出的圖書。\n集合了眾多確有其事（※筆者談）的奇聞怪談。"""
6,False,False,730,"""彩虹・劇迷紀念冊""","""從克洛斯貝爾圖書館借出的圖書。\n彩虹劇團的愛好者整理出版的非官方紀念冊。"""
6,False,False,733,"""瑪爾克與森林深處的魔女-中""","""★圖書館用★　不放入道具"""
6,False,True,0,,
6,False,True,0,,
6,False,False,734,"""瑪爾克與森林深處的魔女-下""","""★圖書館用★　不放入道具"""
6,False,False,735,"""聖女與白狼・上""","""★圖書館用★　不放入道具"""
6,False,False,736,"""聖女與白狼・下""","""★圖書館用★　不放入道具"""
6,False,False,737,"""克洛斯貝爾時報周刊①""","""第１號【05年度經濟指標預測發表！】\n　　通商會議將近！對克洛斯貝爾的政治與經濟將帶來何種影響？"""
6,False,False,738,"""克洛斯貝爾時報周刊②""","""第２號【通商會議即將召開！】\n　　會議將於明日召開！本期將介紹與會各國首腦！"""
6,False,False,739,"""克洛斯貝爾時報周刊③""","""第３號【速報！通商會議正式召開！】\n　　本期將會為您介紹首腦們的動向，以及會議首日的第一手資料！"""
6,False,False,740,"""克洛斯貝爾時報周刊④""","""第４號【警方發表恐怖事件的概要】\n　　探究事件始末的真相，解析獨立提案的餘波！"""
6,False,False,741,"""克洛斯貝爾時報周刊⑤""","""第５號【特輯　克洛斯貝爾是否應該獨立】\n　　投票日逐漸逼近，成為獨立國家究竟有何意義！？"""
6,False,False,742,"""克洛斯貝爾時報周刊⑥""","""第６號【速報！警備隊遭到襲擊！】\n　　犧牲者為數眾多！瑪因茲居民的安危令人擔憂！！"""
6,False,False,743,"""克洛斯貝爾時報周刊⑦""","""第７號【战栗！神秘武裝集團襲擊市區！】\n　　特快报道與現場照片，城市的創傷慘不忍睹！"""
6,False,False,744,"""克洛斯貝爾時報周刊⑧""","""第８號【續報、克洛斯貝爾襲擊事件】\n　　市長正在全力平息混亂局面，受害者的狀況令人關注"""
6,False,False,745,"""克洛斯貝爾時報周刊⑨""","""第９號【克洛斯貝爾自治州宣布獨立！！】\n　　開票結果速報！市長獨斷專行，發表獨立宣言！"""
6,False,False,746,"""克洛斯貝爾時報周刊號外""","""號外　【宣布凍結各國財產！！】\n　　迪塔市長的緊急記者會與其它消息！"""
6,False,False,747,"""克洛斯貝爾時報周刊⑩""","""第10號【特輯　克洛斯貝爾獨立國成立】\n　　回顧獨立一個月以來，國內外各方勢力的反應"""
6,False,False,748,"""克洛斯貝爾時報周刊⑪""","""第11號【迪塔總統遭到拘捕！！】\n　　緊急速報！拘捕總統的驚人內幕！！"""
6,False,False,750,"""沐浴陽光的阿尼艾絲１卷""","""「第１回　奶油色的少女」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第１卷。"""
6,False,True,0,,
6,False,False,751,"""沐浴陽光的阿尼艾絲２卷""","""「第２回　伊頓通訊社」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第２卷。"""
